# x/c  z/c_upper  z/c_lower   median camber and thickness of 17 scanned sections, Savitzky-Golay window 41
0.0732435 0.0573129 -0.0311233
0.0735145 0.0574155 -0.0311215
0.0737860 0.0575181 -0.0311196
0.0740580 0.0576207 -0.0311176
0.0743306 0.0577233 -0.0311155
0.0746036 0.0578259 -0.0311132
0.0748771 0.0579284 -0.0311108
0.0751511 0.0580309 -0.0311084
0.0754257 0.0581333 -0.0311060
0.0757007 0.0582355 -0.0311036
0.0759762 0.0583375 -0.0311010
0.0762522 0.0584395 -0.0310984
0.0765288 0.0585414 -0.0310958
0.0768058 0.0586433 -0.0310930
0.0770833 0.0587452 -0.0310902
0.0773613 0.0588471 -0.0310874
0.0776399 0.0589490 -0.0310845
0.0779189 0.0590510 -0.0310815
0.0781984 0.0591531 -0.0310785
0.0784785 0.0592552 -0.0310754
0.0787590 0.0593574 -0.0310722
0.0790400 0.0594597 -0.0310690
0.0793216 0.0595621 -0.0310656
0.0796036 0.0596647 -0.0310622
0.0798861 0.0597673 -0.0310587
0.0801691 0.0598700 -0.0310551
0.0804527 0.0599729 -0.0310514
0.0807367 0.0600759 -0.0310476
0.0810213 0.0601791 -0.0310437
0.0813063 0.0602823 -0.0310398
0.0815918 0.0603857 -0.0310358
0.0818779 0.0604892 -0.0310316
0.0821644 0.0605929 -0.0310274
0.0824514 0.0606965 -0.0310230
0.0827390 0.0608003 -0.0310186
0.0830270 0.0609042 -0.0310141
0.0833155 0.0610081 -0.0310094
0.0836046 0.0611120 -0.0310047
0.0838941 0.0612161 -0.0309999
0.0841842 0.0613202 -0.0309951
0.0844747 0.0614243 -0.0309902
0.0847657 0.0615284 -0.0309852
0.0850573 0.0616325 -0.0309802
0.0853493 0.0617365 -0.0309751
0.0856419 0.0618404 -0.0309699
0.0859349 0.0619524 -0.0309728
0.0862285 0.0620621 -0.0309735
0.0865225 0.0621697 -0.0309721
0.0868170 0.0622752 -0.0309688
0.0871121 0.0623789 -0.0309635
0.0874076 0.0624808 -0.0309564
0.0877037 0.0625812 -0.0309474
0.0880002 0.0626801 -0.0309368
0.0882973 0.0627776 -0.0309247
0.0885948 0.0628737 -0.0309112
0.0888929 0.0629685 -0.0308965
0.0891914 0.0630620 -0.0308806
0.0894905 0.0631543 -0.0308638
0.0897900 0.0632456 -0.0308461
0.0900901 0.0633358 -0.0308276
0.0903906 0.0634251 -0.0308086
0.0906917 0.0635136 -0.0307890
0.0909932 0.0636013 -0.0307691
0.0912953 0.0636883 -0.0307489
0.0915978 0.0637748 -0.0307286
0.0919009 0.0638609 -0.0307083
0.0922044 0.0639466 -0.0306882
0.0925085 0.0640322 -0.0306684
0.0928130 0.0641178 -0.0306492
0.0931181 0.0642034 -0.0306305
0.0934237 0.0642893 -0.0306125
0.0937297 0.0643754 -0.0305953
