"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "rms[LM_1]"   ,    "rms[LM_2]"   ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        1043,       -11.2557032,      -9.668145128,      -10.22363326,      -10.91303938,       -12.4352261,      -5.476296159,      -3.375122348,   9.949936752e-05,       6.460276358,                40,                40,                40,    0.001789260784,     0.01049526852,      0.5986401338,                 0,                 0,                 0,      0.0773439826,    -0.01040336429,       0.598641738,                 0,       57.03904883,     0.03062894417
          0,           0,        1044,      -11.25564886,      -9.668117771,      -10.22357764,      -10.91298514,      -12.43518418,      -5.476302095,      -3.375073866,   9.949936795e-05,       6.460276359,                40,                40,                40,    0.001789260784,      0.0104951585,       0.598633233,                 0,                 0,                 0,     0.07734323255,    -0.01040323341,      0.5986348376,                 0,       57.03898929,     0.03062894417
          0,           0,        1045,      -11.25559454,      -9.668090384,      -10.22352205,      -10.91293087,      -12.43513962,      -5.476308002,      -3.375025488,   9.949936838e-05,       6.460276361,                40,                40,                40,    0.001789260784,     0.01049504874,      0.5986263313,                 0,                 0,                 0,      0.0773424826,    -0.01040310223,      0.5986279362,                 0,       57.03892815,     0.03062894417
          0,           0,        1046,      -11.25554014,      -9.668062975,      -10.22346648,      -10.91287645,      -12.43509527,       -5.47631388,      -3.374977201,   9.949936881e-05,       6.460276363,                40,                40,                40,    0.001789260784,     0.01049493927,      0.5986194286,                 0,                 0,                 0,     0.07734173277,    -0.01040297074,      0.5986210339,                 0,       57.03886541,     0.03062894417
          0,           0,        1047,      -11.25548577,      -9.668035542,      -10.22341094,      -10.91282204,      -12.43505114,      -5.476319729,       -3.37492902,   9.949936924e-05,       6.460276364,                40,                40,                40,    0.001789260784,     0.01049483008,       0.598612525,                 0,                 0,                 0,     0.07734098305,    -0.01040283893,      0.5986141307,                 0,       57.03880107,     0.03062894417
          0,           0,        1048,      -11.25543133,       -9.66800808,      -10.22335541,      -10.91276754,      -12.43500731,       -5.47632555,      -3.374880936,   9.949936967e-05,       6.460276366,                40,                40,                40,    0.001789260784,     0.01049472116,      0.5986056204,                 0,                 0,                 0,     0.07734023343,    -0.01040270682,      0.5986072265,                 0,       57.03873514,     0.03062894417
          0,           0,        1049,      -11.25537675,      -9.667980589,      -10.22329991,      -10.91271284,      -12.43496373,      -5.476331342,       -3.37483295,    9.94993701e-05,       6.460276367,                40,                40,                40,    0.001789260784,     0.01049461252,       0.598598715,                 0,                 0,                 0,     0.07733948393,     -0.0104025744,      0.5986003215,                 0,        57.0386676,     0.03062894417
          0,           0,        1050,      -11.25532212,       -9.66795307,      -10.22324444,      -10.91265807,      -12.43492036,      -5.476337107,      -3.374785061,   9.949937053e-05,       6.460276369,                40,                40,                40,    0.001789260784,     0.01049450416,      0.5985918086,                 0,                 0,                 0,     0.07733873454,    -0.01040244166,      0.5985934155,                 0,       57.03859846,     0.03062894417
          0,           0,        1051,      -11.25526746,       -9.66792552,        -10.223189,      -10.91260335,       -12.4348772,      -5.476342845,      -3.374737248,   9.949937096e-05,        6.46027637,                40,                40,                40,    0.001789260784,     0.01049439607,      0.5985849012,                 0,                 0,                 0,     0.07733798527,    -0.01040230862,      0.5985865086,                 0,       57.03852772,     0.03062894417
          0,           0,        1052,      -11.25521269,       -9.66789794,      -10.22313359,      -10.91254875,      -12.43483426,      -5.476348556,      -3.374689549,   9.949937139e-05,       6.460276372,                40,                40,                40,    0.001789260784,     0.01049428827,       0.598577993,                 0,                 0,                 0,      0.0773372361,    -0.01040217526,      0.5985796008,                 0,       57.03845537,     0.03062894417
          0,           0,        1053,      -11.25515781,      -9.667870335,      -10.22307819,       -10.9124938,      -12.43479152,       -5.47635424,      -3.374641936,   9.949937182e-05,       6.460276373,                40,                40,                40,    0.001789260784,     0.01049418074,      0.5985710838,                 0,                 0,                 0,     0.07733648706,     -0.0104020416,      0.5985726921,                 0,       57.03838142,     0.03062894417
          0,           0,        1054,      -11.25510265,      -9.667842706,      -10.22302281,      -10.91243838,      -12.43474899,      -5.476359903,      -3.374596491,   9.949937225e-05,       6.460276375,                40,                40,                40,    0.001789260784,     0.01049407349,      0.5985641737,                 0,                 0,                 0,     0.07733573813,    -0.01040190762,      0.5985657825,                 0,       57.03830586,     0.03062894417
